order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2024-06-24,2024,2,6,June,Europe,Italy,Office Supplies,Paper,Corporate,5,8.32,41.6,32.27,9.33,0.2243
2022-07-16,2022,3,7,July,Europe,Germany,Office Supplies,Paper,Consumer,7,14.69,102.83,72.59,30.24,0.2941
2023-03-07,2023,1,3,March,North America,Canada,Electronics,Phones,Consumer,16,1063.06,17008.96,14236.36,2772.6,0.163
2024-01-30,2024,1,1,January,North America,United States,Electronics,Accessories,Small Business,3,67.06,201.18,152.45,48.73,0.2422
2024-06-24,2024,2,6,June,Latin America,Peru,Office Supplies,Binders,Corporate,4,5.26,21.04,12.69,8.35,0.3969
2024-12-30,2024,4,12,December,North America,Mexico,Office Supplies,Paper,Consumer,1,19.62,19.62,9.41,10.21,0.5204
2022-11-15,2022,4,11,November,Europe,United Kingdom,Office Supplies,Paper,Corporate,17,6.01,102.17,78.49,23.68,0.2318
2022-08-08,2022,3,8,August,North America,United States,Office Supplies,Writing,Home Office,3,7.44,22.32,14.7,7.62,0.3414
2023-11-28,2023,4,11,November,North America,Mexico,Clothing,Women,Consumer,14,186.36,2609.04,1089.39,1519.65,0.5825
2024-05-27,2024,2,5,May,Asia Pacific,Australia,Electronics,Accessories,Consumer,5,112.24,561.2,413.14,148.06,0.2638
2023-02-12,2023,1,2,February,North America,Canada,Office Supplies,Appliances,Corporate,2,51.14,102.28,62.72,39.56,0.3868
2022-10-26,2022,4,10,October,North America,United States,Office Supplies,Writing,Small Business,16,13.88,222.08,127.1,94.98,0.4277
2024-05-03,2024,2,5,May,Europe,France,Office Supplies,Appliances,Corporate,18,66.31,1193.58,855.16,338.42,0.2835
2024-07-09,2024,3,7,July,Asia Pacific,Australia,Office Supplies,Paper,Consumer,12,18.01,216.12,145.24,70.88,0.328
2023-03-17,2023,1,3,March,Latin America,Brazil,Electronics,Accessories,Consumer,15,63.79,956.85,602.97,353.88,0.3698
2023-07-28,2023,3,7,July,North America,Mexico,Clothing,Kids,Consumer,15,95.1,1426.5,607.32,819.18,0.5743
2022-06-02,2022,2,6,June,Latin America,Peru,Office Supplies,Appliances,Consumer,15,89.33,1339.95,801.03,538.92,0.4022
2022-09-04,2022,3,9,September,Latin America,Argentina,Electronics,Phones,Consumer,1,842.01,842.01,724.63,117.38,0.1394
2022-08-12,2022,3,8,August,Asia Pacific,Singapore,Furniture,Chairs,Consumer,6,50.08,300.48,205.75,94.73,0.3153
2024-10-22,2024,4,10,October,North America,Mexico,Electronics,Laptops,Home Office,4,757.32,3029.28,2479.04,550.24,0.1816
2024-07-24,2024,3,7,July,North America,Canada,Clothing,Kids,Corporate,6,56.55,339.3,228.7,110.6,0.326
2022-08-19,2022,3,8,August,North America,Mexico,Furniture,Desks,Home Office,6,1357.37,8144.22,4897.41,3246.81,0.3987
2023-09-03,2023,3,9,September,Europe,France,Clothing,Women,Consumer,17,192.77,3277.09,1460.46,1816.63,0.5543
2022-12-12,2022,4,12,December,Latin America,Brazil,Clothing,Kids,Consumer,7,51.11,357.77,170.25,187.52,0.5241
2023-11-26,2023,4,11,November,North America,Mexico,Electronics,Laptops,Home Office,1,871.27,871.27,661.0,210.27,0.2413
2022-12-28,2022,4,12,December,Asia Pacific,India,Clothing,Kids,Small Business,11,118.53,1303.83,736.04,567.79,0.4355
2023-02-28,2023,1,2,February,Europe,United Kingdom,Office Supplies,Paper,Consumer,12,26.04,312.48,238.21,74.27,0.2377
2023-12-09,2023,4,12,December,Asia Pacific,Singapore,Furniture,Desks,Consumer,10,239.66,2396.6,1620.88,775.72,0.3237
2022-12-29,2022,4,12,December,Asia Pacific,Japan,Clothing,Women,Corporate,15,27.55,413.25,287.96,125.29,0.3032
2022-05-01,2022,2,5,May,North America,Mexico,Furniture,Tables,Home Office,2,879.29,1758.58,1215.27,543.31,0.3089
2022-12-04,2022,4,12,December,North America,Mexico,Electronics,Wearables,Consumer,2,571.42,1142.84,929.67,213.17,0.1865
2023-09-23,2023,3,9,September,North America,United States,Clothing,Women,Consumer,16,171.14,2738.24,1302.45,1435.79,0.5243
2023-04-11,2023,2,4,April,Europe,France,Furniture,Tables,Corporate,14,661.78,9264.92,6361.42,2903.5,0.3134
2023-03-21,2023,1,3,March,Asia Pacific,Japan,Furniture,Chairs,Corporate,12,378.71,4544.52,3398.84,1145.68,0.2521
2023-07-02,2023,3,7,July,Asia Pacific,Singapore,Clothing,Women,Corporate,6,179.5,1077.0,467.34,609.66,0.5661
2024-02-07,2024,1,2,February,Asia Pacific,India,Office Supplies,Paper,Corporate,5,26.29,131.45,61.79,69.66,0.5299
2022-08-15,2022,3,8,August,North America,United States,Furniture,Desks,Consumer,1,981.57,981.57,759.83,221.74,0.2259
2022-08-12,2022,3,8,August,Asia Pacific,Australia,Office Supplies,Appliances,Corporate,10,180.24,1802.4,969.08,833.32,0.4623
2024-04-30,2024,2,4,April,North America,Canada,Electronics,Laptops,Small Business,17,791.78,13460.26,10456.18,3004.08,0.2232
2024-01-13,2024,1,1,January,Asia Pacific,India,Furniture,Tables,Small Business,6,304.46,1826.76,1187.29,639.47,0.3501
2023-12-19,2023,4,12,December,Europe,Spain,Electronics,Accessories,Consumer,12,148.23,1778.76,1232.48,546.28,0.3071
2022-01-22,2022,1,1,January,North America,Mexico,Furniture,Chairs,Consumer,6,132.14,792.84,635.6,157.24,0.1983
2022-11-23,2022,4,11,November,Asia Pacific,India,Furniture,Desks,Corporate,12,1041.03,12492.36,7864.39,4627.97,0.3705
2024-06-02,2024,2,6,June,North America,Canada,Clothing,Kids,Consumer,7,41.68,291.76,186.13,105.63,0.362
2022-03-04,2022,1,3,March,Asia Pacific,India,Office Supplies,Paper,Consumer,15,28.42,426.3,275.55,150.75,0.3536
2024-02-15,2024,1,2,February,Europe,Spain,Clothing,Women,Corporate,3,130.28,390.84,173.44,217.4,0.5562
2022-04-19,2022,2,4,April,Europe,Italy,Electronics,Phones,Consumer,10,1196.52,11965.2,8099.68,3865.52,0.3231
2022-02-05,2022,1,2,February,North America,United States,Clothing,Women,Corporate,4,174.49,697.96,322.96,375.0,0.5373
2023-05-21,2023,2,5,May,Asia Pacific,China,Electronics,Wearables,Home Office,18,394.8,7106.4,5357.29,1749.11,0.2461
2023-07-19,2023,3,7,July,Europe,Spain,Furniture,Storage,Corporate,17,113.71,1933.07,1248.74,684.33,0.354
2022-06-17,2022,2,6,June,North America,Mexico,Clothing,Men,Consumer,1,53.2,53.2,33.18,20.02,0.3763
2022-04-24,2022,2,4,April,Asia Pacific,Australia,Electronics,Accessories,Consumer,9,116.24,1046.16,760.96,285.2,0.2726
2024-02-19,2024,1,2,February,Latin America,Chile,Office Supplies,Writing,Consumer,9,6.75,60.75,40.34,20.41,0.336
2022-04-02,2022,2,4,April,Asia Pacific,China,Furniture,Chairs,Corporate,12,150.43,1805.16,1413.93,391.23,0.2167
2022-07-12,2022,3,7,July,North America,Canada,Clothing,Men,Small Business,18,88.39,1591.02,653.22,937.8,0.5894
2024-03-31,2024,1,3,March,North America,Canada,Electronics,Wearables,Consumer,8,382.82,3062.56,2344.19,718.37,0.2346
2023-06-10,2023,2,6,June,North America,Mexico,Furniture,Chairs,Home Office,16,333.55,5336.8,3938.75,1398.05,0.262
2022-05-07,2022,2,5,May,Latin America,Chile,Office Supplies,Binders,Consumer,11,33.43,367.73,281.67,86.06,0.234
2024-06-27,2024,2,6,June,North America,United States,Electronics,Laptops,Home Office,12,672.57,8070.84,5007.41,3063.43,0.3796
2023-01-24,2023,1,1,January,Asia Pacific,Singapore,Clothing,Women,Consumer,1,153.34,153.34,62.06,91.28,0.5953
2023-08-08,2023,3,8,August,North America,United States,Office Supplies,Appliances,Corporate,17,279.32,4748.44,3119.99,1628.45,0.3429
2023-04-25,2023,2,4,April,Asia Pacific,Australia,Office Supplies,Paper,Consumer,2,26.74,53.48,39.63,13.85,0.259
2022-01-03,2022,1,1,January,North America,Canada,Clothing,Men,Small Business,4,152.76,611.04,261.96,349.08,0.5713
2024-08-05,2024,3,8,August,North America,Mexico,Office Supplies,Writing,Corporate,3,11.24,33.72,17.47,16.25,0.4819
2024-03-06,2024,1,3,March,North America,United States,Clothing,Men,Consumer,4,150.86,603.44,346.31,257.13,0.4261
2024-10-19,2024,4,10,October,Latin America,Chile,Electronics,Phones,Consumer,1,695.26,695.26,502.67,192.59,0.277
2024-12-19,2024,4,12,December,Europe,Spain,Clothing,Women,Consumer,4,187.95,751.8,414.96,336.84,0.448
2023-11-01,2023,4,11,November,North America,Canada,Electronics,Laptops,Consumer,16,1615.29,25844.64,21851.92,3992.72,0.1545
2024-05-18,2024,2,5,May,North America,Canada,Office Supplies,Writing,Consumer,8,2.4,19.2,11.81,7.39,0.3849
2024-02-15,2024,1,2,February,Latin America,Chile,Electronics,Accessories,Consumer,16,85.57,1369.12,1066.1,303.02,0.2213
2022-09-09,2022,3,9,September,Latin America,Chile,Clothing,Kids,Home Office,3,55.42,166.26,106.35,59.91,0.3603
2022-02-12,2022,1,2,February,Europe,United Kingdom,Electronics,Accessories,Consumer,11,30.24,332.64,232.53,100.11,0.301
2024-06-01,2024,2,6,June,Europe,Italy,Clothing,Footwear,Corporate,15,117.5,1762.5,945.96,816.54,0.4633
2024-10-27,2024,4,10,October,Asia Pacific,China,Electronics,Wearables,Corporate,4,308.15,1232.6,1075.91,156.69,0.1271
2022-03-27,2022,1,3,March,North America,United States,Furniture,Storage,Consumer,10,642.18,6421.8,5203.98,1217.82,0.1896
2022-01-06,2022,1,1,January,Asia Pacific,China,Electronics,Laptops,Consumer,8,733.4,5867.2,3791.49,2075.71,0.3538
2023-04-01,2023,2,4,April,Europe,Spain,Office Supplies,Appliances,Consumer,1,280.66,280.66,187.27,93.39,0.3328
2023-12-11,2023,4,12,December,Europe,Italy,Clothing,Women,Small Business,13,12.87,167.31,111.81,55.5,0.3317
2023-02-08,2023,1,2,February,Asia Pacific,Japan,Clothing,Men,Consumer,2,35.68,71.36,47.36,24.0,0.3363
2023-07-10,2023,3,7,July,Latin America,Argentina,Office Supplies,Binders,Corporate,2,11.64,23.28,13.94,9.34,0.4012
2023-05-31,2023,2,5,May,North America,United States,Clothing,Kids,Home Office,16,25.96,415.36,228.2,187.16,0.4506
2024-09-10,2024,3,9,September,North America,United States,Office Supplies,Writing,Home Office,8,16.64,133.12,100.06,33.06,0.2483
2024-02-29,2024,1,2,February,North America,Canada,Clothing,Footwear,Consumer,14,32.99,461.86,288.83,173.03,0.3746
2023-08-16,2023,3,8,August,Europe,France,Furniture,Desks,Consumer,13,941.51,12239.63,9431.94,2807.69,0.2294
2023-11-04,2023,4,11,November,North America,Mexico,Furniture,Storage,Consumer,16,429.39,6870.24,5329.7,1540.54,0.2242
2024-08-23,2024,3,8,August,North America,Mexico,Electronics,Wearables,Corporate,8,310.89,2487.12,1822.75,664.37,0.2671
2022-07-05,2022,3,7,July,Latin America,Brazil,Electronics,Laptops,Small Business,2,1768.24,3536.48,2766.23,770.25,0.2178
2023-11-12,2023,4,11,November,Europe,Germany,Clothing,Women,Consumer,13,183.07,2379.91,1126.89,1253.02,0.5265
2024-02-26,2024,1,2,February,North America,United States,Electronics,Phones,Corporate,12,336.99,4043.88,3194.89,848.99,0.2099
2022-11-11,2022,4,11,November,North America,United States,Clothing,Women,Consumer,7,89.58,627.06,318.91,308.15,0.4914
2023-11-10,2023,4,11,November,Europe,France,Office Supplies,Appliances,Small Business,5,295.23,1476.15,1016.13,460.02,0.3116
2024-08-13,2024,3,8,August,North America,Mexico,Electronics,Accessories,Consumer,3,113.2,339.6,281.36,58.24,0.1715
2022-03-19,2022,1,3,March,Europe,United Kingdom,Furniture,Storage,Corporate,10,588.42,5884.2,4615.46,1268.74,0.2156
2022-06-15,2022,2,6,June,Europe,United Kingdom,Office Supplies,Binders,Corporate,15,20.55,308.25,230.12,78.13,0.2535
2024-11-28,2024,4,11,November,Europe,Spain,Furniture,Tables,Consumer,1,1084.85,1084.85,875.06,209.79,0.1934
2023-03-17,2023,1,3,March,Europe,Italy,Furniture,Chairs,Home Office,14,203.44,2848.16,1679.77,1168.39,0.4102
2022-08-04,2022,3,8,August,North America,Canada,Electronics,Wearables,Consumer,8,310.78,2486.24,1958.78,527.46,0.2122
2023-07-08,2023,3,7,July,North America,Mexico,Clothing,Kids,Consumer,6,98.86,593.16,373.66,219.5,0.3701
2023-05-30,2023,2,5,May,North America,Mexico,Office Supplies,Binders,Small Business,4,12.09,48.36,22.35,26.01,0.5378
2024-08-02,2024,3,8,August,Asia Pacific,Singapore,Electronics,Wearables,Small Business,8,307.72,2461.76,2099.75,362.01,0.1471
2023-06-23,2023,2,6,June,North America,United States,Furniture,Chairs,Consumer,8,56.62,452.96,252.57,200.39,0.4424
2022-04-03,2022,2,4,April,North America,United States,Electronics,Phones,Consumer,10,676.25,6762.5,4709.32,2053.18,0.3036
2023-03-27,2023,1,3,March,Asia Pacific,Australia,Office Supplies,Appliances,Consumer,12,178.05,2136.6,1009.05,1127.55,0.5277
2024-11-07,2024,4,11,November,Latin America,Chile,Clothing,Men,Corporate,10,90.42,904.2,386.41,517.79,0.5726
2023-09-15,2023,3,9,September,Europe,Italy,Clothing,Women,Corporate,3,137.03,411.09,235.45,175.64,0.4273
2024-05-17,2024,2,5,May,Europe,Germany,Clothing,Women,Consumer,12,82.56,990.72,604.34,386.38,0.39
2023-12-04,2023,4,12,December,Latin America,Colombia,Clothing,Men,Consumer,5,130.1,650.5,261.15,389.35,0.5985
2022-07-23,2022,3,7,July,Latin America,Argentina,Clothing,Footwear,Corporate,16,128.59,2057.44,1261.72,795.72,0.3868
2023-12-03,2023,4,12,December,North America,United States,Office Supplies,Writing,Small Business,3,9.6,28.8,19.14,9.66,0.3354
2022-08-24,2022,3,8,August,North America,Mexico,Office Supplies,Binders,Consumer,3,21.47,64.41,41.14,23.27,0.3613
2023-10-26,2023,4,10,October,Europe,France,Furniture,Tables,Consumer,13,881.73,11462.49,6369.21,5093.28,0.4443
2023-03-03,2023,1,3,March,Latin America,Brazil,Office Supplies,Appliances,Consumer,5,265.8,1329.0,602.79,726.21,0.5464
2022-05-22,2022,2,5,May,Europe,Italy,Furniture,Chairs,Small Business,11,297.25,3269.75,1956.02,1313.73,0.4018
2024-04-25,2024,2,4,April,Latin America,Brazil,Clothing,Footwear,Corporate,6,54.9,329.4,188.34,141.06,0.4282
2024-03-12,2024,1,3,March,North America,United States,Furniture,Tables,Consumer,11,960.04,10560.44,6074.53,4485.91,0.4248
2022-05-05,2022,2,5,May,North America,Mexico,Electronics,Accessories,Consumer,9,23.06,207.54,143.38,64.16,0.3091
2022-04-01,2022,2,4,April,North America,Canada,Office Supplies,Binders,Home Office,9,30.57,275.13,140.82,134.31,0.4882
2023-01-29,2023,1,1,January,Europe,Spain,Office Supplies,Appliances,Consumer,3,243.56,730.68,546.4,184.28,0.2522
2024-11-09,2024,4,11,November,Asia Pacific,Japan,Clothing,Men,Consumer,2,96.7,193.4,130.95,62.45,0.3229
2022-03-15,2022,1,3,March,Latin America,Argentina,Office Supplies,Binders,Small Business,15,12.52,187.8,117.28,70.52,0.3755
2022-10-06,2022,4,10,October,Europe,Spain,Clothing,Men,Consumer,3,122.0,366.0,185.55,180.45,0.493
2024-07-21,2024,3,7,July,Latin America,Chile,Clothing,Footwear,Corporate,8,197.14,1577.12,852.33,724.79,0.4596
2024-09-19,2024,3,9,September,North America,Canada,Clothing,Footwear,Corporate,14,170.51,2387.14,1690.06,697.08,0.292
2024-01-24,2024,1,1,January,Asia Pacific,Australia,Electronics,Accessories,Consumer,16,115.21,1843.36,1506.57,336.79,0.1827
2023-11-09,2023,4,11,November,Europe,Germany,Office Supplies,Paper,Corporate,1,22.44,22.44,12.84,9.6,0.4278
2022-05-14,2022,2,5,May,Asia Pacific,Japan,Furniture,Desks,Consumer,15,1105.73,16585.95,11979.07,4606.88,0.2778
2024-01-29,2024,1,1,January,North America,Mexico,Clothing,Kids,Corporate,5,50.04,250.2,136.43,113.77,0.4547
2023-09-15,2023,3,9,September,North America,Mexico,Office Supplies,Binders,Home Office,7,9.53,66.71,32.92,33.79,0.5065
2023-02-07,2023,1,2,February,North America,United States,Furniture,Desks,Small Business,1,357.03,357.03,244.05,112.98,0.3164
2022-02-20,2022,1,2,February,North America,United States,Furniture,Tables,Consumer,1,358.87,358.87,218.38,140.49,0.3915
2024-10-20,2024,4,10,October,North America,Canada,Clothing,Women,Small Business,5,115.05,575.25,320.94,254.31,0.4421
2024-07-06,2024,3,7,July,Europe,France,Clothing,Women,Consumer,6,153.44,920.64,446.51,474.13,0.515
2022-10-26,2022,4,10,October,Latin America,Chile,Electronics,Wearables,Home Office,18,546.4,9835.2,6958.24,2876.96,0.2925
2024-10-13,2024,4,10,October,Europe,Italy,Furniture,Tables,Corporate,12,668.9,8026.8,5204.71,2822.09,0.3516
2023-05-03,2023,2,5,May,Europe,Spain,Furniture,Tables,Home Office,1,83.15,83.15,63.71,19.44,0.2338
2023-11-19,2023,4,11,November,Asia Pacific,Australia,Electronics,Wearables,Consumer,4,304.73,1218.92,823.23,395.69,0.3246
2023-07-21,2023,3,7,July,North America,United States,Office Supplies,Writing,Small Business,13,13.8,179.4,115.1,64.3,0.3584
2023-11-15,2023,4,11,November,Asia Pacific,Australia,Clothing,Footwear,Corporate,13,186.92,2429.96,980.73,1449.23,0.5964
2023-10-03,2023,4,10,October,Asia Pacific,Australia,Furniture,Desks,Consumer,3,1394.24,4182.72,2568.98,1613.74,0.3858
2023-04-08,2023,2,4,April,North America,Canada,Electronics,Laptops,Corporate,10,1942.58,19425.8,16267.35,3158.45,0.1626
2023-09-04,2023,3,9,September,Asia Pacific,Singapore,Clothing,Kids,Home Office,3,94.05,282.15,138.95,143.2,0.5075
2023-10-17,2023,4,10,October,North America,Canada,Furniture,Tables,Corporate,8,528.77,4230.16,2372.48,1857.68,0.4392
2024-11-15,2024,4,11,November,Europe,France,Electronics,Accessories,Consumer,15,53.0,795.0,616.17,178.83,0.2249
2023-11-06,2023,4,11,November,Europe,United Kingdom,Electronics,Laptops,Small Business,3,2006.54,6019.62,4888.47,1131.15,0.1879
2022-06-03,2022,2,6,June,Asia Pacific,Singapore,Office Supplies,Appliances,Corporate,13,216.72,2817.36,1594.71,1222.65,0.434
2024-12-09,2024,4,12,December,Asia Pacific,Singapore,Office Supplies,Writing,Corporate,15,9.02,135.3,86.08,49.22,0.3638
2024-10-30,2024,4,10,October,Asia Pacific,Australia,Electronics,Phones,Consumer,14,1140.47,15966.58,13901.66,2064.92,0.1293
2024-10-16,2024,4,10,October,North America,Mexico,Electronics,Laptops,Consumer,17,873.74,14853.58,10193.86,4659.72,0.3137
2024-10-20,2024,4,10,October,North America,Mexico,Clothing,Women,Consumer,9,199.76,1797.84,977.83,820.01,0.4561
2022-05-11,2022,2,5,May,Europe,Spain,Furniture,Desks,Corporate,12,551.99,6623.88,4208.75,2415.13,0.3646
2022-10-14,2022,4,10,October,North America,Mexico,Electronics,Laptops,Small Business,11,2126.38,23390.18,18919.45,4470.73,0.1911
2024-04-09,2024,2,4,April,Latin America,Argentina,Electronics,Laptops,Consumer,2,1148.07,2296.14,1920.61,375.53,0.1635
2023-01-10,2023,1,1,January,Asia Pacific,Australia,Furniture,Storage,Corporate,17,235.01,3995.17,2874.63,1120.54,0.2805
2022-03-03,2022,1,3,March,Latin America,Peru,Clothing,Kids,Consumer,12,9.94,119.28,84.47,34.81,0.2918
2023-02-08,2023,1,2,February,Asia Pacific,Australia,Furniture,Storage,Consumer,6,577.32,3463.92,2536.31,927.61,0.2678
2022-03-25,2022,1,3,March,North America,Mexico,Clothing,Men,Corporate,12,57.67,692.04,495.76,196.28,0.2836
2022-06-16,2022,2,6,June,North America,Mexico,Furniture,Desks,Corporate,18,869.11,15643.98,9428.54,6215.44,0.3973
2024-02-29,2024,1,2,February,Europe,France,Office Supplies,Binders,Consumer,18,8.24,148.32,106.9,41.42,0.2793
2023-07-25,2023,3,7,July,Latin America,Chile,Clothing,Footwear,Consumer,9,48.48,436.32,191.37,244.95,0.5614
2022-11-12,2022,4,11,November,Europe,Germany,Office Supplies,Writing,Corporate,15,5.98,89.7,61.48,28.22,0.3146
2022-03-11,2022,1,3,March,Asia Pacific,Singapore,Clothing,Kids,Corporate,15,10.48,157.2,74.93,82.27,0.5233
2023-10-12,2023,4,10,October,Asia Pacific,Japan,Clothing,Women,Consumer,1,68.07,68.07,48.8,19.27,0.2831
2024-06-02,2024,2,6,June,Asia Pacific,India,Furniture,Chairs,Home Office,5,61.3,306.5,241.69,64.81,0.2115
2023-06-10,2023,2,6,June,North America,United States,Electronics,Phones,Home Office,3,386.92,1160.76,828.85,331.91,0.2859
2024-03-15,2024,1,3,March,Latin America,Peru,Clothing,Men,Consumer,1,33.19,33.19,14.99,18.2,0.5484
2024-10-25,2024,4,10,October,North America,United States,Clothing,Men,Consumer,11,67.12,738.32,388.59,349.73,0.4737
2022-09-19,2022,3,9,September,Europe,Italy,Clothing,Women,Corporate,13,208.05,2704.65,1193.73,1510.92,0.5586
2023-05-30,2023,2,5,May,Europe,Spain,Office Supplies,Appliances,Home Office,2,71.05,142.1,69.09,73.01,0.5138
2024-11-21,2024,4,11,November,Asia Pacific,Japan,Clothing,Men,Consumer,9,176.54,1588.86,1059.31,529.55,0.3333
2023-03-09,2023,1,3,March,North America,Canada,Electronics,Phones,Small Business,12,885.39,10624.68,9277.21,1347.47,0.1268
2023-10-10,2023,4,10,October,Latin America,Peru,Furniture,Desks,Consumer,16,611.93,9790.88,7592.75,2198.13,0.2245
2024-03-02,2024,1,3,March,Europe,Spain,Furniture,Storage,Corporate,3,85.8,257.4,186.88,70.52,0.274
2024-03-15,2024,1,3,March,Asia Pacific,China,Furniture,Tables,Consumer,7,267.91,1875.37,1249.35,626.02,0.3338
2024-06-20,2024,2,6,June,Asia Pacific,China,Furniture,Desks,Corporate,17,1171.5,19915.5,15582.73,4332.77,0.2176
2024-11-30,2024,4,11,November,Europe,Italy,Office Supplies,Binders,Consumer,10,19.7,197.0,109.37,87.63,0.4448
